LocalObservationDateTime,EpochTime,WeatherText,WeatherIcon,HasPrecipitation,PrecipitationType,IsDayTime,Temperature.Metric.Value,Temperature.Metric.Unit,Temperature.Metric.UnitType,Temperature.Imperial.Value,Temperature.Imperial.Unit,Temperature.Imperial.UnitType,MobileLink,Link
2021-08-18T14:35:00+05:30,1629277500,Light fog,11,FALSE,NA,TRUE,27.2,C,17,81,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T13:35:00+05:30,1629273900,Rain,18,TRUE,Rain,TRUE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T12:25:00+05:30,1629269700,Cloudy,7,FALSE,NA,TRUE,33.9,C,17,93,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T11:26:00+05:30,1629266160,Cloudy,7,FALSE,NA,TRUE,33.9,C,17,93,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T10:26:00+05:30,1629262560,Light fog,11,FALSE,NA,TRUE,32.8,C,17,91,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T09:26:00+05:30,1629258960,Rain,18,TRUE,Rain,TRUE,32.2,C,17,90,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T08:26:00+05:30,1629255360,Light fog,11,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T07:26:00+05:30,1629251760,Light fog,11,FALSE,NA,TRUE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T06:26:00+05:30,1629248160,Light fog,11,FALSE,NA,TRUE,27.2,C,17,81,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T05:26:00+05:30,1629244560,Light fog,11,FALSE,NA,FALSE,27.2,C,17,81,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T04:26:00+05:30,1629240960,Light fog,11,FALSE,NA,FALSE,27.2,C,17,81,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T03:25:00+05:30,1629237300,Light fog,11,FALSE,NA,FALSE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T02:25:00+05:30,1629233700,Light fog,11,FALSE,NA,FALSE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T01:25:00+05:30,1629230100,Light fog,11,FALSE,NA,FALSE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T00:26:00+05:30,1629226560,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T23:25:00+05:30,1629222900,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T22:26:00+05:30,1629219360,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T21:26:00+05:30,1629215760,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T20:25:00+05:30,1629212100,Light fog,11,FALSE,NA,FALSE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T19:25:00+05:30,1629208500,Light fog,11,FALSE,NA,FALSE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T18:25:00+05:30,1629204900,Cloudy,7,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T17:25:00+05:30,1629201300,Partly sunny,3,FALSE,NA,TRUE,32.8,C,17,91,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T16:25:00+05:30,1629197700,Partly sunny,3,FALSE,NA,TRUE,33.9,C,17,93,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-17T15:25:00+05:30,1629194100,Partly sunny,3,FALSE,NA,TRUE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T14:26:00+05:30,1629363360,Mist,14,FALSE,NA,TRUE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T13:26:00+05:30,1629359760,Partly sunny,3,FALSE,NA,TRUE,32.8,C,17,91,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T12:26:00+05:30,1629356160,Light fog,11,FALSE,NA,TRUE,32.8,C,17,91,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T11:25:00+05:30,1629352500,Light fog,11,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T10:25:00+05:30,1629348900,Light fog,11,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T09:26:00+05:30,1629345360,Light fog,11,FALSE,NA,TRUE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T08:26:00+05:30,1629341760,Light fog,11,FALSE,NA,TRUE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T07:26:00+05:30,1629338160,Light fog,11,FALSE,NA,TRUE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T06:25:00+05:30,1629334500,Light fog,11,FALSE,NA,TRUE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T05:26:00+05:30,1629330960,Light fog,11,FALSE,NA,FALSE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T04:26:00+05:30,1629327360,Light fog,11,FALSE,NA,FALSE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T03:26:00+05:30,1629323760,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T02:26:00+05:30,1629320160,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T01:26:00+05:30,1629316560,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-19T00:26:00+05:30,1629312960,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T23:25:00+05:30,1629309300,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T22:25:00+05:30,1629305700,Light fog,11,FALSE,NA,FALSE,28.9,C,17,84,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T21:26:00+05:30,1629302160,Light fog,11,FALSE,NA,FALSE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T20:26:00+05:30,1629298560,Light fog,11,FALSE,NA,FALSE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T19:25:00+05:30,1629294900,Light fog,11,FALSE,NA,FALSE,30,C,17,86,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T18:25:00+05:30,1629291300,Light fog,11,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T17:25:00+05:30,1629287700,Light fog,11,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T16:26:00+05:30,1629284160,Light fog,11,FALSE,NA,TRUE,31.1,C,17,88,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
2021-08-18T15:26:00+05:30,1629280560,Light fog,11,FALSE,NA,TRUE,27.8,C,17,82,F,18,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us,http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us
"2021-08-20T14:25:00+05:30",1629449700,"Light fog",11,FALSE,NA,TRUE,32.2,C,17,90,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T13:25:00+05:30",1629446100,"Light fog",11,FALSE,NA,TRUE,32.2,C,17,90,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T12:25:00+05:30",1629442500,"Light fog",11,FALSE,NA,TRUE,31.1,C,17,88,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T11:25:00+05:30",1629438900,"Light fog",11,FALSE,NA,TRUE,30.0,C,17,86,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T10:25:00+05:30",1629435300,"Light fog",11,FALSE,NA,TRUE,28.9,C,17,84,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T09:25:00+05:30",1629431700,"Light fog",11,FALSE,NA,TRUE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T08:25:00+05:30",1629428100,"Light fog",11,FALSE,NA,TRUE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T07:25:00+05:30",1629424500,"Light fog",11,FALSE,NA,TRUE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T06:26:00+05:30",1629420960,"Light fog",11,FALSE,NA,TRUE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T05:25:00+05:30",1629417300,"Light fog",11,FALSE,NA,FALSE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T04:25:00+05:30",1629413700,"Thundershower",15,TRUE,"Rain",FALSE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T03:26:00+05:30",1629410160,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T02:25:00+05:30",1629406500,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T01:25:00+05:30",1629402900,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T00:26:00+05:30",1629399360,"Thunderstorm",15,TRUE,"Rain",FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T23:25:00+05:30",1629395700,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T22:25:00+05:30",1629392100,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T21:25:00+05:30",1629388500,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T20:25:00+05:30",1629384900,"Light fog",11,FALSE,NA,FALSE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T19:25:00+05:30",1629381300,"Light fog",11,FALSE,NA,FALSE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T18:25:00+05:30",1629377700,"Thunderstorm",17,TRUE,"Rain",TRUE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T17:25:00+05:30",1629374100,"Light fog",11,FALSE,NA,TRUE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T16:35:00+05:30",1629371100,"Light fog",11,FALSE,NA,TRUE,28.9,C,17,84,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-19T15:26:00+05:30",1629366960,"Light fog",11,FALSE,NA,TRUE,31.1,C,17,88,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T17:25:00+05:30",1629546900,"Cloudy", 7,FALSE,NA,TRUE,31.1,C,17,88,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T16:25:00+05:30",1629543300,"Cloudy", 7,FALSE,NA,TRUE,31.1,C,17,88,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T15:25:00+05:30",1629539700,"Cloudy", 7,FALSE,NA,TRUE,32.2,C,17,90,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T14:26:00+05:30",1629536160,"Light fog",11,FALSE,NA,TRUE,32.2,C,17,90,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T13:26:00+05:30",1629532560,"Light fog",11,FALSE,NA,TRUE,31.1,C,17,88,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T12:25:00+05:30",1629528900,"Light fog",11,FALSE,NA,TRUE,30.0,C,17,86,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T11:25:00+05:30",1629525300,"Light fog",11,FALSE,NA,TRUE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T10:25:00+05:30",1629521700,"Light fog",11,FALSE,NA,TRUE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T09:25:00+05:30",1629518100,"Light fog",11,FALSE,NA,TRUE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T08:25:00+05:30",1629514500,"Light fog",11,FALSE,NA,TRUE,26.1,C,17,79,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T07:25:00+05:30",1629510900,"Light fog",11,FALSE,NA,TRUE,26.1,C,17,79,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T06:25:00+05:30",1629507300,"Rain",18,TRUE,"Rain",TRUE,25.0,C,17,77,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T05:25:00+05:30",1629503700,"Rain",18,TRUE,"Rain",FALSE,26.1,C,17,79,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T04:25:00+05:30",1629500100,"Rain",18,TRUE,"Rain",FALSE,26.1,C,17,79,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T03:25:00+05:30",1629496500,"Rain",18,TRUE,"Rain",FALSE,26.1,C,17,79,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T02:26:00+05:30",1629492960,"Rain",18,TRUE,"Rain",FALSE,26.1,C,17,79,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T01:26:00+05:30",1629489360,"Rain",18,TRUE,"Rain",FALSE,25.0,C,17,77,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-21T00:26:00+05:30",1629485760,"Thundershower",41,TRUE,"Rain",FALSE,25.0,C,17,77,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T23:26:00+05:30",1629482160,"Thundershower",41,TRUE,"Rain",FALSE,25.0,C,17,77,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T22:25:00+05:30",1629478500,"Rain",18,TRUE,"Rain",FALSE,27.2,C,17,81,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T21:26:00+05:30",1629474960,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T20:25:00+05:30",1629471300,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T19:25:00+05:30",1629467700,"Light fog",11,FALSE,NA,FALSE,27.8,C,17,82,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-20T18:25:00+05:30",1629464100,"Light fog",11,FALSE,NA,TRUE,28.9,C,17,84,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-22T18:25:00+05:30",1629636900,"Cloudy", 7,FALSE,NA,TRUE,31.1,C,17,88,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-22T17:25:00+05:30",1629633300,"Cloudy", 7,FALSE,NA,TRUE,33.9,C,17,93,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-22T16:26:00+05:30",1629629760,"Cloudy", 7,FALSE,NA,TRUE,36.1,C,17,97,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-22T15:25:00+05:30",1629626100,"Partly sunny", 3,FALSE,NA,TRUE,36.1,C,17,97,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-22T14:25:00+05:30",1629622500,"Partly sunny", 3,FALSE,NA,TRUE,35.0,C,17,95,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
"2021-08-22T13:25:00+05:30",1629618900,"Partly sunny", 3,FALSE,NA,TRUE,33.9,C,17,93,F,18,"http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us","http://www.accuweather.com/en/in/lucknow/206678/current-weather/206678?lang=en-us"
